OBJECTID,SITE_NAME_radius,X_radius,Y_radius,EXTENT_EASTING_1_radius,EXTENT_NORTHING_1_radius,EXTENT_EASTING_2_radius,EXTENT_NORTHING_2_radius,LATIN_NAME_radius,COMMON_NAME_radius,FULL_COMMON_NAME_radius,TREE_SPECIES_radius,CROWN_WIDTH_radius,CROWN_HEIGHT_radius,DBH_radius,PLANTING_SEASON_radius,CROWN_AREA_MIDPOINT,SENSOR_ID,ASSET_ID,SITE_NAME_full,PLOT_NO,FEATURE_ID,LOCATION,TYPE,PRIM_MEAS,UNIT,SITE_CODE,FEAT_GP,X_full,Y_full,DEAD,CLASSIFICATION,EXTENT_EASTING_1_full,EXTENT_NORTHING_1_full,EXTENT_EASTING_2_full,EXTENT_NORTHING_2_full,LAYERS,LATIN_CODE,LATIN_NAME_full,FEATURE_TYPE_NAME,COMMON_NAME_full,FULL_COMMON_NAME_full,CROWN_HEIGHT_full,CROWN_WIDTH_full,CROWN_AREA,DBH_full,LOCATION_RISK_ZONE,EPICORMIC,INSURANCE_CLAIM_HISTORY,CENTRAL_ASSET_ID,CONTRACT_AREA_NAME,CUSTOMER,DEAD_FLAG,FEATURE_GROUP,FEATURE_GROUP_CODE,FEATURETYPECODE,NOTES,REVISION_NO,TREE_SPECIES_full,TREE_MODIFIED_RISK,CANOPY_SIZE_AT_MATURITY,SPONSORSHIP,SPONSORSHIP_PACKAGE,PLANTING_SEASON_full,PLANTING_FUNDER,PLANTING_NOTES,SPECIES_NOTES,TREE_TYPE,JOBS_REQUIRED,SERVICES_VISIBILITY,CONSTRAINTS,CANCELLATION_REASON,NOTES_FOR_STATUS,CANCELLATION_NOTES,created_user,created_date,last_edited_user,last_edited_date,DBH_clean,CROWN_HEIGHT_clean,tree_group,CROWN_HEIGHT_interpolated,height_imputed_flag,height_model_source,height_model_group
26656148,St Matthias Park Green Space,359610.95,173277.53,359610.95,173277.53,359610.95,173277.53,Prunus avium,Cherry,Wild cherry,Prunus avium,17.0,12.0,0.4,Not Applicable,150.05,500,PK00067463,St Matthias Park Green Space,200017.0,,,PK: Tree - Parks and Green Spa,1,Number,STMAPACP,TR,359610.95,173277.53,N,RY45,359610.95,173277.53,359610.95,173277.53,,PRAV,Prunus avium,,Cherry,Wild cherry,12 Metres,17 Metres,100.1 - 200 M2 (New),40 Centimetres,Risk Zone C (4),,No Code Allocated,PK00067463,,,N,,TR,,,,Prunus avium,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,40.0,12.0,deciduous,12.0,0.0,observed,observed
26656149,St Matthias Park Green Space,359613.45,173291.61,359613.45,173291.61,359613.45,173291.61,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,12.0,13.0,0.38,Not Applicable,60.05,500,PK00067464,St Matthias Park Green Space,200018.0,,,PK: Tree - Parks and Green Spa,1,Number,STMAPACP,TR,359613.45,173291.61,N,RY45,359613.45,173291.61,359613.45,173291.61,,PYCH,Pyrus calleryana Chanticleer,,Pear,Chanticleer pear,13 Metres,12 Metres,20.1 - 100 M2 (New),38 Centimetres,Risk Zone C (4),,No Code Allocated,PK00067464,,,N,,TR,,,,Pyrus calleryana Chanticleer,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,38.0,13.0,deciduous,13.0,0.0,observed,observed
26656150,St Matthias Park Green Space,359599.34,173288.56,359599.34,173288.56,359599.34,173288.56,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,11.0,11.0,0.5,Not Applicable,60.05,500,PK00067505,St Matthias Park Green Space,200059.0,,,PK: Tree - Parks and Green Spa,1,Number,STMAPACP,TR,359599.34,173288.56,N,RY45,359599.34,173288.56,359599.34,173288.56,,PRC1,Prunus cerasifera Pissardii,,Plum,Cherry plum,11 Metres,11 Metres,20.1 - 100 M2 (New),50 Centimetres,Risk Zone C (4),,No Code Allocated,PK00067505,,,N,,TR,,,,Prunus cerasifera Pissardii,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,50.0,11.0,deciduous,11.0,0.0,observed,observed
26656151,St Matthias Park Green Space,359581.23,173313.58,359581.23,173313.58,359581.23,173313.58,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,10.0,13.0,0.37,Not Applicable,150.05,500,PK00067494,St Matthias Park Green Space,200048.0,,,PK: Tree - Parks and Green Spa,1,Number,STMAPACP,TR,359581.23,173313.58,N,RY45,359581.23,173313.58,359581.23,173313.58,,ILAQ,Ilex aquifolium,,Holly,Common holly,13 Metres,10 Metres,100.1 - 200 M2 (New),37 Centimetres,Risk Zone C (4),,No Code Allocated,PK00067494,,,N,,TR,,,,Ilex aquifolium,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,37.0,13.0,evergreen,13.0,0.0,observed,observed
26656253,St Michaels on the Mount Without,358540.83,173280.64,358540.83,173280.64,358540.83,173280.64,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,10.0,17.0,0.77,Not Applicable,150.05,501,PK00068550,St Michaels on the Mount Without,200007.0,,,PK: Tree - Non BCC,1,Number,STMIONTHMO,TR,358540.83,173280.64,N,RY04,358540.83,173280.64,358540.83,173280.64,,TICO,Tilia cordata,,Lime,Small-leaved lime,17 Metres,10 Metres,100.1 - 200 M2 (New),77 Centimetres,Risk Zone C (4),,No Code Allocated,PK00068550,,,N,,TR,,,,Tilia cordata,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,77.0,17.0,deciduous,17.0,0.0,observed,observed
26656255,St Michaels on the Mount Without,358518.37,173320.19,358518.37,173320.19,358518.37,173320.19,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,4.0,6.0,1.1,Not Applicable,150.05,"501,672",PK00068545,St Michaels on the Mount Without,200002.0,,,PK: Tree - Non BCC,1,Number,STMIONTHMO,TR,358518.37,173320.19,N,RY45,358518.37,173320.19,358518.37,173320.19,,TICO,Tilia cordata,,Lime,Small-leaved lime,6 Metres,4 Metres,100.1 - 200 M2 (New),110 Centimetres,Risk Zone C (4),,No Code Allocated,PK00068545,,,N,,TR,,,,Tilia cordata,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,110.0,6.0,deciduous,6.0,0.0,observed,observed
26656256,St Michaels on the Mount Without,358523.01,173315.41,358523.01,173315.41,358523.01,173315.41,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,6.0,2.0,0.67,Not Applicable,10.0,"501,672",PK00068546,St Michaels on the Mount Without,200003.0,,,PK: Tree - Non BCC,1,Number,STMIONTHMO,TR,358523.01,173315.41,N,RY04,358523.01,173315.41,358523.01,173315.41,,TICO,Tilia cordata,,Lime,Small-leaved lime,2 Metres,6 Metres,Up to 20 M2 (New),67 Centimetres,Risk Zone C (4),,No Code Allocated,PK00068546,,,N,,TR,,,,Tilia cordata,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,67.0,2.0,deciduous,2.0,0.0,observed,observed
26656257,St Michaels on the Mount Without,358541.33,173294.25,358541.33,173294.25,358541.33,173294.25,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,12.0,17.0,0.75,Not Applicable,275.05,"501,672",PK00068547,St Michaels on the Mount Without,200004.0,,,PK: Tree - Non BCC,1,Number,STMIONTHMO,TR,358541.33,173294.25,N,RY04,358541.33,173294.25,358541.33,173294.25,,TICO,Tilia cordata,,Lime,Small-leaved lime,17 Metres,12 Metres,200.1 - 350 M2 (New),75 Centimetres,Risk Zone C (4),,No Code Allocated,PK00068547,,,N,,TR,,,,Tilia cordata,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,75.0,17.0,deciduous,17.0,0.0,observed,observed
26656258,St Michaels on the Mount Without,358541.33,173286.0,358541.33,173286.0,358541.33,173286.0,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,15.0,17.0,0.67,Not Applicable,275.05,"501,672",PK00068549,St Michaels on the Mount Without,200006.0,,,PK: Tree - Non BCC,1,Number,STMIONTHMO,TR,358541.33,173286.0,N,RY04,358541.33,173286.0,358541.33,173286.0,,TICO,Tilia cordata,,Lime,Small-leaved lime,17 Metres,15 Metres,200.1 - 350 M2 (New),67 Centimetres,Risk Zone C (4),,No Code Allocated,PK00068549,,,N,,TR,,,,Tilia cordata,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,67.0,17.0,deciduous,17.0,0.0,observed,observed
26656542,Stoke View Grounds Road Car Park,362697.13,175554.12,362697.13,175554.12,362697.13,175554.12,Sambucus nigra,,,Sambucus nigra,3.0,5.0,0.2,Not Applicable,,463,00828151,Stoke View Grounds Road Car Park,200001.0,,,PK: Tree - BCC Other,1,Number,STOKVIROCP,TR,362697.13,175554.12,N,RY04,362697.13,175554.12,362697.13,175554.12,,SANI,Sambucus nigra,,,,5 Metres,3 Metres,,20 Centimetres,Not Applicable,,No Code Allocated,00828151,,,N,,TR,,,,Sambucus nigra,Not Applicable,Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,20.0,5.0,other,5.0,0.0,observed,observed
26656712,Wilson Street R/O 28 - 32,359589.23,173782.29,359589.23,173782.29,359589.23,173782.29,Robinia - Species Unknown,Acacia,Unidentified false acacia,Robinia - Species Unknown,9.0,12.0,0.26,Not Applicable,150.05,452,PK34681,Wilson Street R/O 28 - 32,200006.0,,,PK: Tree - BCC Other,1,Number,WILSST,TR,359589.23,173782.29,N,RY06,359589.23,173782.29,359589.23,173782.29,,ROZZ,Robinia - Species Unknown,,Acacia,Unidentified false acacia,12 Metres,9 Metres,100.1 - 200 M2 (New),26 Centimetres,Risk Zone C (4),,No Code Allocated,PK34681,,,N,,TR,,,,Robinia - Species Unknown,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,26.0,12.0,deciduous,12.0,0.0,observed,observed
26656713,Wilson Street R/O 28 - 32,359602.82,173768.53,359602.82,173768.53,359602.82,173768.53,Fraxinus - Species Unknown,Ash,Unidentified ash,Fraxinus - Species Unknown,13.0,10.0,0.3,Not Applicable,150.05,452,PK34676,Wilson Street R/O 28 - 32,200001.0,,,PK: Tree - BCC Other,1,Number,WILSST,TR,359602.82,173768.53,N,RY06,359602.82,173768.53,359602.82,173768.53,,FRZZ,Fraxinus - Species Unknown,,Ash,Unidentified ash,10 Metres,13 Metres,100.1 - 200 M2 (New),30 Centimetres,Risk Zone D (5),,No Code Allocated,PK34676,,,N,,TR,,,,Fraxinus - Species Unknown,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,30.0,10.0,deciduous,10.0,0.0,observed,observed
26656714,Wilson Street R/O 28 - 32,359599.38,173771.97,359599.38,173771.97,359599.38,173771.97,Acer saccharinum,Maple,Silver maple,Acer saccharinum,10.0,12.0,0.36,Not Applicable,150.05,452,PK34677,Wilson Street R/O 28 - 32,200002.0,,,PK: Tree - BCC Other,1,Number,WILSST,TR,359599.38,173771.97,N,RY06,359599.38,173771.97,359599.38,173771.97,,ACS1,Acer saccharinum,,Maple,Silver maple,12 Metres,10 Metres,100.1 - 200 M2 (New),36 Centrimetres,Risk Zone D (5),,No Code Allocated,PK34677,,,N,,TR,,,,Acer saccharinum,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,,12.0,deciduous,12.0,0.0,observed,observed
26657020,St Pauls Churchyard (Portland Square),359490.3,173738.68,359490.3,173738.68,359490.3,173738.68,Ailanthus altissima,Tree of Heaven,Tree of heaven,Ailanthus altissima,15.0,14.0,,Not Applicable,,452,PK00284353,St Pauls Churchyard (Portland Square),200001.0,,,PK: Tree - Parks and Green Spa,1,Number,STPACHCE,TR,359490.3,173738.68,N,RY04,359490.3,173738.68,359490.3,173738.68,,AIAL,Ailanthus altissima,,Tree of Heaven,Tree of heaven,14 Metres,15 Metres,,No Code Allocated,Risk Zone D (5),,No Code Allocated,PK00284353,,,N,,TR,,,,Ailanthus altissima,Risk Zone D (5),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,,14.0,deciduous,14.0,0.0,observed,observed
26657039,Winkworth Place Housing,359531.76,174145.14,359531.76,174145.14,359531.76,174145.14,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,14.0,10.0,0.34,Not Applicable,150.05,452,PK34647,Winkworth Place Housing,200003.0,,,PK: Tree - Housing,1,Number,STPAD,TR,359531.76,174145.14,N,RY04,359531.76,174145.14,359531.76,174145.14,,ACPS,Acer pseudoplatanus,,Sycamore,Sycamore,10 Metres,14 Metres,100.1 - 200 M2 (New),34 Centimetres,Risk Zone C (4),,No Code Allocated,PK34647,,,N,,TR,,,,Acer pseudoplatanus,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,34.0,10.0,deciduous,10.0,0.0,observed,observed
26657040,Winkworth Place Housing,359569.61,174139.95,359569.61,174139.95,359569.61,174139.95,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,4.0,4.0,0.12,Not Applicable,10.0,452,PK34648,Winkworth Place Housing,200004.0,CARBETFAS,,PK: Tree - Housing,1,Number,STPAD,TR,359569.61,174139.95,N,RY45,359569.61,174139.95,359569.61,174139.95,CARBETFAS,CAB2,Carpinus betulus Fastigiata,,Hornbeam,Fastigiate hornbeam,4 Metres,4 Metres,Up to 20 M2 (New),12 Centimetres,Risk Zone C (4),,No Code Allocated,PK34648,,,N,,TR,,,,Carpinus betulus Fastigiata,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,12.0,4.0,deciduous,4.0,0.0,observed,observed
26657041,Winkworth Place Housing,359568.03,174147.14,359568.03,174147.14,359568.03,174147.14,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,6.0,4.0,0.15,Not Applicable,60.05,452,PK34649,Winkworth Place Housing,200005.0,CARBETFAS,,PK: Tree - Housing,1,Number,STPAD,TR,359568.03,174147.14,N,RY45,359568.03,174147.14,359568.03,174147.14,CARBETFAS,CAB2,Carpinus betulus Fastigiata,,Hornbeam,Fastigiate hornbeam,4 Metres,6 Metres,20.1 - 100 M2 (New),15 Centimetres,Risk Zone C (4),,No Code Allocated,PK34649,,,N,,TR,,,,Carpinus betulus Fastigiata,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,15.0,4.0,deciduous,4.0,0.0,observed,observed
26657042,Winkworth Place Housing,359581.47,174158.08,359581.47,174158.08,359581.47,174158.08,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,5.0,4.0,0.17,Not Applicable,10.0,452,PK34651,Winkworth Place Housing,200007.0,CARBETFAS,,PK: Tree - Housing,1,Number,STPAD,TR,359581.47,174158.08,N,RY45,359581.47,174158.08,359581.47,174158.08,CARBETFAS,CAB2,Carpinus betulus Fastigiata,,Hornbeam,Fastigiate hornbeam,4 Metres,5 Metres,Up to 20 M2 (New),17 Centimetres,Risk Zone C (4),,No Code Allocated,PK34651,,,N,,TR,,,,Carpinus betulus Fastigiata,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,17.0,4.0,deciduous,4.0,0.0,observed,observed
26657043,Winkworth Place Housing,359591.85,174154.78,359591.85,174154.78,359591.85,174154.78,Robinia - Species Unknown,Acacia,Unidentified false acacia,Robinia - Species Unknown,9.0,5.0,0.25,Not Applicable,60.05,452,PK34653,Winkworth Place Housing,200009.0,,,PK: Tree - Housing,1,Number,STPAD,TR,359591.85,174154.78,N,RY45,359591.85,174154.78,359591.85,174154.78,,ROZZ,Robinia - Species Unknown,,Acacia,Unidentified false acacia,5 Metres,9 Metres,20.1 - 100 M2 (New),25 Centimetres,Risk Zone C (4),,No Code Allocated,PK34653,,,N,,TR,,,,Robinia - Species Unknown,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,25.0,5.0,deciduous,5.0,0.0,observed,observed
26657044,Winkworth Place Housing,359597.58,174145.88,359597.58,174145.88,359597.58,174145.88,Robinia pseudoacacia,Acacia,Unidentified false acacia,Robinia pseudoacacia,8.0,5.0,0.23,Not Applicable,60.05,452,PK34654,Winkworth Place Housing,200010.0,ROBSPE,,PK: Tree - Housing,1,Number,STPAD,TR,359597.58,174145.88,N,RY45,359597.58,174145.88,359597.58,174145.88,ROBSPE,ROPS,Robinia pseudoacacia,,Acacia,Unidentified false acacia,5 Metres,8 Metres,20.1 - 100 M2 (New),23 Centimetres,Risk Zone C (4),,No Code Allocated,PK34654,,,N,,TR,,,,Robinia pseudoacacia,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,23.0,5.0,deciduous,5.0,0.0,observed,observed
26657045,Winkworth Place Housing,359609.61,174140.18,359609.61,174140.18,359609.61,174140.18,Robinia pseudoacacia,Acacia,Unidentified false acacia,Robinia pseudoacacia,7.0,5.0,0.22,Not Applicable,60.05,452,PK00103954,Winkworth Place Housing,200010.1,ROBPSE,,PK: Tree - Housing,1,Number,STPAD,TR,359609.61,174140.18,N,RY45,359609.61,174140.18,359609.61,174140.18,ROBPSE,ROPS,Robinia pseudoacacia,,Acacia,Unidentified false acacia,5 Metres,7 Metres,20.1 - 100 M2 (New),22 Centimetres,Risk Zone D (5),,No Code Allocated,PK00103954,,,N,,TR,,,,Robinia pseudoacacia,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,22.0,5.0,deciduous,5.0,0.0,observed,observed
26657046,Winkworth Place Housing,359589.21,174144.36,359589.21,174144.36,359589.21,174144.36,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,3.0,3.0,0.11,Not Applicable,10.0,452,PK34658,Winkworth Place Housing,200011.0,CARBETFAS,,PK: Tree - Housing,1,Number,STPAD,TR,359589.21,174144.36,N,RY45,359589.21,174144.36,359589.21,174144.36,CARBETFAS,CAB2,Carpinus betulus Fastigiata,,Hornbeam,Fastigiate hornbeam,3 Metres,3 Metres,Up to 20 M2 (New),11 Centimetres,Risk Zone C (4),,No Code Allocated,PK34658,,,N,,TR,,,,Carpinus betulus Fastigiata,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,11.0,3.0,deciduous,3.0,0.0,observed,observed
26657047,Winkworth Place Housing,359592.52,174123.35,359592.52,174123.35,359592.52,174123.35,Robinia pseudoacacia,Acacia,False acacia,Robinia pseudoacacia,7.0,5.0,0.22,Not Applicable,60.05,452,PK34656,Winkworth Place Housing,200013.0,ROBPSE,,PK: Tree - Housing,1,Number,STPAD,TR,359592.52,174123.35,N,RY45,359592.52,174123.35,359592.52,174123.35,ROBPSE,ROPS,Robinia pseudoacacia,,Acacia,False acacia,5 Metres,7 Metres,20.1 - 100 M2 (New),22 Centimetres,Risk Zone D (5),,No Code Allocated,PK34656,,,N,,TR,,,,Robinia pseudoacacia,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,22.0,5.0,deciduous,5.0,0.0,observed,observed
26657048,Winkworth Place Housing,359576.98,174133.67,359576.98,174133.67,359576.98,174133.67,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,5.0,5.0,0.15,Not Applicable,60.05,452,PK34659,Winkworth Place Housing,200015.0,CARBETFAS,,PK: Tree - Housing,1,Number,STPAD,TR,359576.98,174133.67,N,RY45,359576.98,174133.67,359576.98,174133.67,CARBETFAS,CAB2,Carpinus betulus Fastigiata,,Hornbeam,Fastigiate hornbeam,5 Metres,5 Metres,20.1 - 100 M2 (New),15 Centimetres,Risk Zone C (4),,No Code Allocated,PK34659,,,N,,TR,,,,Carpinus betulus Fastigiata,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,15.0,5.0,deciduous,5.0,0.0,observed,observed
26657049,Winkworth Place Housing,359610.55,174194.44,359610.55,174194.44,359610.55,174194.44,Acer platanoides,Maple,Norway maple,Acer platanoides,13.0,11.0,0.48,Not Applicable,150.05,452,PK34661,Winkworth Place Housing,200001.0,,,PK: Tree - Housing,1,Number,STPAD,TR,359610.55,174194.44,N,RY04,359610.55,174194.44,359610.55,174194.44,,ACPL,Acer platanoides,,Maple,Norway maple,11 Metres,13 Metres,100.1 - 200 M2 (New),48 Centimetres,Risk Zone C (4),,No Code Allocated,PK34661,,,N,,TR,,,,Acer platanoides,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,48.0,11.0,deciduous,11.0,0.0,observed,observed
26657050,Winkworth Place Housing,359531.48,174141.56,359531.48,174141.56,359531.48,174141.56,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,14.0,12.0,0.41,Not Applicable,150.05,452,PK34646,Winkworth Place Housing,200002.0,,,PK: Tree - Housing,1,Number,STPAD,TR,359531.48,174141.56,N,RY04,359531.48,174141.56,359531.48,174141.56,,ACPS,Acer pseudoplatanus,,Sycamore,Sycamore,12 Metres,14 Metres,100.1 - 200 M2 (New),41 Centimetres,Risk Zone C (4),,No Code Allocated,PK34646,,,N,,TR,,,,Acer pseudoplatanus,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,41.0,12.0,deciduous,12.0,0.0,observed,observed
26657051,St Pauls Gardens Amenity Area,359672.32,174025.32,359672.32,174025.32,359672.32,174025.32,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,10.0,11.0,0.42,Not Applicable,150.05,452,PK34639,St Pauls Gardens Amenity Area,200001.0,,,PK: Tree - Housing,1,Number,STPAGA,TR,359672.32,174025.32,N,RY45,359672.32,174025.32,359672.32,174025.32,,BEZZ,Betula - Species Unknown,,Birch,Birch species,11 Metres,10 Metres,100.1 - 200 M2 (New),42 Centimetres,Risk Zone D (5),,No Code Allocated,PK34639,,,N,,TR,,,,Betula - Species Unknown,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,42.0,11.0,deciduous,11.0,0.0,observed,observed
26657052,St Pauls Gardens Amenity Area,359685.75,174006.15,359685.75,174006.15,359685.75,174006.15,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,13.0,9.0,0.45,Not Applicable,150.05,452,PK34640,St Pauls Gardens Amenity Area,200002.0,BETPEN,,PK: Tree - Housing,1,Number,STPAGA,TR,359685.75,174006.15,N,RY45,359685.75,174006.15,359685.75,174006.15,BETPEN,BEZZ,Betula - Species Unknown,,Birch,Birch species,9 Metres,13 Metres,100.1 - 200 M2 (New),45 Centimetres,Risk Zone D (5),,No Code Allocated,PK34640,,,N,,TR,,,,Betula - Species Unknown,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,45.0,9.0,deciduous,9.0,0.0,observed,observed
